YEAR,STATE_ABBR,STATE,PRODUCER,SOURCE,GENERATION
2009,RI,Rhode Island,Total Electric Power Industry,Total,7697
2009,RI,Rhode Island,Total Electric Power Industry,Hydro,5
2009,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7530
2009,RI,Rhode Island,Total Electric Power Industry,Biomass,145
2009,RI,Rhode Island,Total Electric Power Industry,Petroleum,17
2010,RI,Rhode Island,Total Electric Power Industry,Total,7739
2010,RI,Rhode Island,Total Electric Power Industry,Hydro,4
2010,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7583
2010,RI,Rhode Island,Total Electric Power Industry,Biomass,137
2010,RI,Rhode Island,Total Electric Power Industry,Petroleum,12
2010,RI,Rhode Island,Total Electric Power Industry,Wind,3
2011,RI,Rhode Island,Total Electric Power Industry,Total,8722
2011,RI,Rhode Island,Total Electric Power Industry,Hydro,7
2011,RI,Rhode Island,Total Electric Power Industry,Natural Gas,8571
2011,RI,Rhode Island,Total Electric Power Industry,Biomass,127
2011,RI,Rhode Island,Total Electric Power Industry,Petroleum,14
2011,RI,Rhode Island,Total Electric Power Industry,Wind,3
2012,RI,Rhode Island,Total Electric Power Industry,Total,8309
2012,RI,Rhode Island,Total Electric Power Industry,Hydro,4
2012,RI,Rhode Island,Total Electric Power Industry,Natural Gas,8185
2012,RI,Rhode Island,Total Electric Power Industry,Petroleum,18
2012,RI,Rhode Island,Total Electric Power Industry,Biomass,101
2012,RI,Rhode Island,Total Electric Power Industry,Wind,1
2013,RI,Rhode Island,Total Electric Power Industry,Total,6247
2013,RI,Rhode Island,Total Electric Power Industry,Hydro,4
2013,RI,Rhode Island,Total Electric Power Industry,Natural Gas,6139
2013,RI,Rhode Island,Total Electric Power Industry,Biomass,48
2013,RI,Rhode Island,Total Electric Power Industry,Petroleum,51
2013,RI,Rhode Island,Total Electric Power Industry,Solar,2
2013,RI,Rhode Island,Total Electric Power Industry,Wind,3
2014,RI,Rhode Island,Total Electric Power Industry,Total,6282
2014,RI,Rhode Island,Total Electric Power Industry,Coal,0
2014,RI,Rhode Island,Total Electric Power Industry,Hydro,4
2014,RI,Rhode Island,Total Electric Power Industry,Natural Gas,5963
2014,RI,Rhode Island,Total Electric Power Industry,Petroleum,88
2014,RI,Rhode Island,Total Electric Power Industry,Solar,10
2014,RI,Rhode Island,Total Electric Power Industry,Biomass,207
2014,RI,Rhode Island,Total Electric Power Industry,Wind,10
2015,RI,Rhode Island,Total Electric Power Industry,Total,6939
2015,RI,Rhode Island,Total Electric Power Industry,Coal,0
2015,RI,Rhode Island,Total Electric Power Industry,Hydro,3
2015,RI,Rhode Island,Total Electric Power Industry,Natural Gas,6586
2015,RI,Rhode Island,Total Electric Power Industry,Petroleum,114
2015,RI,Rhode Island,Total Electric Power Industry,Solar,14
2015,RI,Rhode Island,Total Electric Power Industry,Biomass,211
2015,RI,Rhode Island,Total Electric Power Industry,Wind,10
2016,RI,Rhode Island,Total Electric Power Industry,Total,6565
2016,RI,Rhode Island,Total Electric Power Industry,Coal,0
2016,RI,Rhode Island,Total Electric Power Industry,Hydro,2
2016,RI,Rhode Island,Total Electric Power Industry,Natural Gas,6291
2016,RI,Rhode Island,Total Electric Power Industry,Petroleum,26
2016,RI,Rhode Island,Total Electric Power Industry,Solar,15
2016,RI,Rhode Island,Total Electric Power Industry,Biomass,205
2016,RI,Rhode Island,Total Electric Power Industry,Wind,27
2017,RI,Rhode Island,Total Electric Power Industry,Total,7615
2017,RI,Rhode Island,Total Electric Power Industry,Coal,0
2017,RI,Rhode Island,Total Electric Power Industry,Hydro,2
2017,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7188
2017,RI,Rhode Island,Total Electric Power Industry,Petroleum,58
2017,RI,Rhode Island,Total Electric Power Industry,Solar,14
2017,RI,Rhode Island,Total Electric Power Industry,Biomass,203
2017,RI,Rhode Island,Total Electric Power Industry,Wind,149
2018,RI,Rhode Island,Total Electric Power Industry,Total,8375
2018,RI,Rhode Island,Total Electric Power Industry,Hydro,4
2018,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7897
2018,RI,Rhode Island,Total Electric Power Industry,Petroleum,76
2018,RI,Rhode Island,Total Electric Power Industry,Solar,29
2018,RI,Rhode Island,Total Electric Power Industry,Biomass,211
2018,RI,Rhode Island,Total Electric Power Industry,Wind,159
2019,RI,Rhode Island,Total Electric Power Industry,Total,7765
2019,RI,Rhode Island,Total Electric Power Industry,Hydro,4
2019,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7237
2019,RI,Rhode Island,Total Electric Power Industry,Petroleum,18
2019,RI,Rhode Island,Total Electric Power Industry,Solar,72
2019,RI,Rhode Island,Total Electric Power Industry,Biomass,208
2019,RI,Rhode Island,Total Electric Power Industry,Wind,226
1990,SC,South Carolina,Total Electric Power Industry,Total,71363
1990,SC,South Carolina,Total Electric Power Industry,Coal,23412
1990,SC,South Carolina,Total Electric Power Industry,Hydro,3298
1990,SC,South Carolina,Total Electric Power Industry,Natural Gas,788
1990,SC,South Carolina,Total Electric Power Industry,Nuclear,42881
1990,SC,South Carolina,Total Electric Power Industry,Biomass,50
1990,SC,South Carolina,Total Electric Power Industry,Petroleum,173
1990,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1990,SC,South Carolina,Total Electric Power Industry,Wood,1269
1991,SC,South Carolina,Total Electric Power Industry,Total,72180
1991,SC,South Carolina,Total Electric Power Industry,Coal,23821
1991,SC,South Carolina,Total Electric Power Industry,Hydro,3111
1991,SC,South Carolina,Total Electric Power Industry,Natural Gas,1082
1991,SC,South Carolina,Total Electric Power Industry,Nuclear,43108
1991,SC,South Carolina,Total Electric Power Industry,Other,8
1991,SC,South Carolina,Total Electric Power Industry,Biomass,59
1991,SC,South Carolina,Total Electric Power Industry,Other Gases,6
1991,SC,South Carolina,Total Electric Power Industry,Petroleum,181
1991,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1991,SC,South Carolina,Total Electric Power Industry,Wood,1378
1992,SC,South Carolina,Total Electric Power Industry,Total,74171
1992,SC,South Carolina,Total Electric Power Industry,Coal,23678
1992,SC,South Carolina,Total Electric Power Industry,Hydro,3310
1992,SC,South Carolina,Total Electric Power Industry,Natural Gas,271
1992,SC,South Carolina,Total Electric Power Industry,Nuclear,45537
1992,SC,South Carolina,Total Electric Power Industry,Other,6
1992,SC,South Carolina,Total Electric Power Industry,Biomass,64
1992,SC,South Carolina,Total Electric Power Industry,Other Gases,17
1992,SC,South Carolina,Total Electric Power Industry,Petroleum,158
1992,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1992,SC,South Carolina,Total Electric Power Industry,Wood,1665
1993,SC,South Carolina,Total Electric Power Industry,Total,78175
1993,SC,South Carolina,Total Electric Power Industry,Coal,27240
1993,SC,South Carolina,Total Electric Power Industry,Hydro,2950
1993,SC,South Carolina,Total Electric Power Industry,Natural Gas,208
1993,SC,South Carolina,Total Electric Power Industry,Nuclear,46189
1993,SC,South Carolina,Total Electric Power Industry,Other,8
1993,SC,South Carolina,Total Electric Power Industry,Biomass,62
1993,SC,South Carolina,Total Electric Power Industry,Other Gases,24
1993,SC,South Carolina,Total Electric Power Industry,Petroleum,202
1993,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1993,SC,South Carolina,Total Electric Power Industry,Wood,1531
1994,SC,South Carolina,Total Electric Power Industry,Total,76943
1994,SC,South Carolina,Total Electric Power Industry,Coal,27741
1994,SC,South Carolina,Total Electric Power Industry,Hydro,3035
1994,SC,South Carolina,Total Electric Power Industry,Natural Gas,364
1994,SC,South Carolina,Total Electric Power Industry,Nuclear,44466
1994,SC,South Carolina,Total Electric Power Industry,Other,5
1994,SC,South Carolina,Total Electric Power Industry,Biomass,55
1994,SC,South Carolina,Total Electric Power Industry,Other Gases,17
1994,SC,South Carolina,Total Electric Power Industry,Petroleum,241
1994,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1994,SC,South Carolina,Total Electric Power Industry,Wood,1639
1995,SC,South Carolina,Total Electric Power Industry,Total,80914
1995,SC,South Carolina,Total Electric Power Industry,Coal,26337
1995,SC,South Carolina,Total Electric Power Industry,Hydro,3457
1995,SC,South Carolina,Total Electric Power Industry,Natural Gas,690
1995,SC,South Carolina,Total Electric Power Industry,Nuclear,49173
1995,SC,South Carolina,Total Electric Power Industry,Biomass,67
1995,SC,South Carolina,Total Electric Power Industry,Other Gases,9
1995,SC,South Carolina,Total Electric Power Industry,Petroleum,257
1995,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1995,SC,South Carolina,Total Electric Power Industry,Wood,1580
1996,SC,South Carolina,Total Electric Power Industry,Total,78769
1996,SC,South Carolina,Total Electric Power Industry,Coal,30863
1996,SC,South Carolina,Total Electric Power Industry,Hydro,3041
1996,SC,South Carolina,Total Electric Power Industry,Natural Gas,196
1996,SC,South Carolina,Total Electric Power Industry,Nuclear,43571
1996,SC,South Carolina,Total Electric Power Industry,Other,4
1996,SC,South Carolina,Total Electric Power Industry,Biomass,78
1996,SC,South Carolina,Total Electric Power Industry,Other Gases,19
1996,SC,South Carolina,Total Electric Power Industry,Petroleum,279
1996,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1996,SC,South Carolina,Total Electric Power Industry,Wood,1473
1997,SC,South Carolina,Total Electric Power Industry,Total,80828
1997,SC,South Carolina,Total Electric Power Industry,Coal,31574
1997,SC,South Carolina,Total Electric Power Industry,Hydro,2958
1997,SC,South Carolina,Total Electric Power Industry,Natural Gas,291
1997,SC,South Carolina,Total Electric Power Industry,Nuclear,44916
1997,SC,South Carolina,Total Electric Power Industry,Other,5
1997,SC,South Carolina,Total Electric Power Industry,Biomass,68
1997,SC,South Carolina,Total Electric Power Industry,Other Gases,1
1997,SC,South Carolina,Total Electric Power Industry,Petroleum,364
1997,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1997,SC,South Carolina,Total Electric Power Industry,Wood,1507
1998,SC,South Carolina,Total Electric Power Industry,Total,87247
1998,SC,South Carolina,Total Electric Power Industry,Coal,32970
1998,SC,South Carolina,Total Electric Power Industry,Hydro,3569
1998,SC,South Carolina,Total Electric Power Industry,Natural Gas,877
1998,SC,South Carolina,Total Electric Power Industry,Nuclear,48759
1998,SC,South Carolina,Total Electric Power Industry,Other,4
1998,SC,South Carolina,Total Electric Power Industry,Biomass,62
1998,SC,South Carolina,Total Electric Power Industry,Other Gases,0
1998,SC,South Carolina,Total Electric Power Industry,Petroleum,452
1998,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1998,SC,South Carolina,Total Electric Power Industry,Wood,1542
1999,SC,South Carolina,Total Electric Power Industry,Total,90234
1999,SC,South Carolina,Total Electric Power Industry,Coal,35805
1999,SC,South Carolina,Total Electric Power Industry,Hydro,1687
1999,SC,South Carolina,Total Electric Power Industry,Natural Gas,1047
1999,SC,South Carolina,Total Electric Power Industry,Nuclear,50814
1999,SC,South Carolina,Total Electric Power Industry,Biomass,61
1999,SC,South Carolina,Total Electric Power Industry,Other Gases,55
1999,SC,South Carolina,Total Electric Power Industry,Petroleum,387
1999,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
1999,SC,South Carolina,Total Electric Power Industry,Wood,1376
2000,SC,South Carolina,Total Electric Power Industry,Total,93346
2000,SC,South Carolina,Total Electric Power Industry,Coal,39208
2000,SC,South Carolina,Total Electric Power Industry,Hydro,1533
2000,SC,South Carolina,Total Electric Power Industry,Natural Gas,933
2000,SC,South Carolina,Total Electric Power Industry,Nuclear,50888
2000,SC,South Carolina,Total Electric Power Industry,Biomass,69
2000,SC,South Carolina,Total Electric Power Industry,Other Gases,1
2000,SC,South Carolina,Total Electric Power Industry,Petroleum,445
2000,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
2000,SC,South Carolina,Total Electric Power Industry,Wood,1351
2001,SC,South Carolina,Total Electric Power Industry,Total,89159
2001,SC,South Carolina,Total Electric Power Industry,Coal,36699
2001,SC,South Carolina,Total Electric Power Industry,Hydro,1225
2001,SC,South Carolina,Total Electric Power Industry,Natural Gas,1176
2001,SC,South Carolina,Total Electric Power Industry,Nuclear,49870
2001,SC,South Carolina,Total Electric Power Industry,Other,22
2001,SC,South Carolina,Total Electric Power Industry,Biomass,28
2001,SC,South Carolina,Total Electric Power Industry,Other Gases,0
2001,SC,South Carolina,Total Electric Power Industry,Petroleum,308
2001,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
2001,SC,South Carolina,Total Electric Power Industry,Wood,866
2002,SC,South Carolina,Total Electric Power Industry,Total,96563
2002,SC,South Carolina,Total Electric Power Industry,Coal,36948
2002,SC,South Carolina,Total Electric Power Industry,Hydro,1390
2002,SC,South Carolina,Total Electric Power Industry,Natural Gas,4498
2002,SC,South Carolina,Total Electric Power Industry,Nuclear,53326
2002,SC,South Carolina,Total Electric Power Industry,Other,0
2002,SC,South Carolina,Total Electric Power Industry,Biomass,16
2002,SC,South Carolina,Total Electric Power Industry,Other Gases,0
2002,SC,South Carolina,Total Electric Power Industry,Petroleum,300
2002,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
2002,SC,South Carolina,Total Electric Power Industry,Wood,1229
2003,SC,South Carolina,Total Electric Power Industry,Total,93773
2003,SC,South Carolina,Total Electric Power Industry,Coal,37432
2003,SC,South Carolina,Total Electric Power Industry,Hydro,3665
2003,SC,South Carolina,Total Electric Power Industry,Natural Gas,1663
2003,SC,South Carolina,Total Electric Power Industry,Nuclear,50418
2003,SC,South Carolina,Total Electric Power Industry,Other,49
2003,SC,South Carolina,Total Electric Power Industry,Biomass,52
2003,SC,South Carolina,Total Electric Power Industry,Other Gases,0
2003,SC,South Carolina,Total Electric Power Industry,Petroleum,457
2003,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
2003,SC,South Carolina,Total Electric Power Industry,Wood,1244
2004,SC,South Carolina,Total Electric Power Industry,Total,97940
2004,SC,South Carolina,Total Electric Power Industry,Coal,38922
2004,SC,South Carolina,Total Electric Power Industry,Hydro,2447
2004,SC,South Carolina,Total Electric Power Industry,Natural Gas,3798
2004,SC,South Carolina,Total Electric Power Industry,Nuclear,51201
2004,SC,South Carolina,Total Electric Power Industry,Other,87
2004,SC,South Carolina,Total Electric Power Industry,Biomass,69
2004,SC,South Carolina,Total Electric Power Industry,Other Gases,0
2004,SC,South Carolina,Total Electric Power Industry,Petroleum,871
2004,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
2004,SC,South Carolina,Total Electric Power Industry,Wood,1694
2005,SC,South Carolina,Total Electric Power Industry,Total,102515
2005,SC,South Carolina,Total Electric Power Industry,Coal,39692
2005,SC,South Carolina,Total Electric Power Industry,Hydro,2938
2005,SC,South Carolina,Total Electric Power Industry,Natural Gas,5414
2005,SC,South Carolina,Total Electric Power Industry,Nuclear,53138
2005,SC,South Carolina,Total Electric Power Industry,Other,94
2005,SC,South Carolina,Total Electric Power Industry,Biomass,88
2005,SC,South Carolina,Total Electric Power Industry,Other Gases,6
2005,SC,South Carolina,Total Electric Power Industry,Petroleum,618
2005,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
2005,SC,South Carolina,Total Electric Power Industry,Wood,1726
2006,SC,South Carolina,Total Electric Power Industry,Total,99268
2006,SC,South Carolina,Total Electric Power Industry,Coal,39473
2006,SC,South Carolina,Total Electric Power Industry,Hydro,1807
2006,SC,South Carolina,Total Electric Power Industry,Natural Gas,6068
2006,SC,South Carolina,Total Electric Power Industry,Nuclear,50797
2006,SC,South Carolina,Total Electric Power Industry,Other,95
2006,SC,South Carolina,Total Electric Power Industry,Biomass,106
2006,SC,South Carolina,Total Electric Power Industry,Other Gases,0
2006,SC,South Carolina,Total Electric Power Industry,Petroleum,237
2006,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
2006,SC,South Carolina,Total Electric Power Industry,Wood,1804
2007,SC,South Carolina,Total Electric Power Industry,Total,103402
2007,SC,South Carolina,Total Electric Power Industry,Coal,41583
2007,SC,South Carolina,Total Electric Power Industry,Hydro,1556
2007,SC,South Carolina,Total Electric Power Industry,Natural Gas,5965
2007,SC,South Carolina,Total Electric Power Industry,Nuclear,53200
2007,SC,South Carolina,Total Electric Power Industry,Other,96
2007,SC,South Carolina,Total Electric Power Industry,Biomass,101
2007,SC,South Carolina,Total Electric Power Industry,Other Gases,0
2007,SC,South Carolina,Total Electric Power Industry,Petroleum,217
2007,SC,South Carolina,Total Electric Power Industry,Pumped Storage,0
2007,SC,South Carolina,Total Electric Power Industry,Wood,1895
2008,SC,South Carolina,Total Electric Power Industry,Total,100978
2008,SC,South Carolina,Total Electric Power Industry,Coal,41540
2008,SC,South Carolina,Total Electric Power Industry,Hydro,1123
